SNo,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap,Day_Diff,Rel_Close,HL_Ratio,Rel_High,Rel_Low,SMA7,SMA30,SMA60,SMA90,SMA200,CMA,EMA1,EMA2,EMA3,EMA4,EMA5,EMA6,EMA7,EMA8,EMA9,EMA10,Close2
210,Ethereum,ETH,2016-03-04 23:59:59,10.406000137329102,8.479419708251951,9.240559577941896,10.406000137329102,35520100.0,806593727.418,1.1654405593872053,0.1261222926552223,1.227206636227978,1.0,0.8148586965546933,7.864347185407366,5.349019344647726,3.5029109090566637,2.6361065844694775,1.686162547469139,1.665693140313739,6.57745856476225,7.862317402377979,8.585854983881374,9.08691818294362,9.458722150516344,9.743417237896596,9.965463844575698,10.141912780090104,10.28558540961959,10.406000137329102,11.003700256347656
211,Ethereum,ETH,2016-03-05 23:59:59,12.27400016784668,9.972900390625,10.37030029296875,11.003700256347656,56439600.0,853205226.207,0.6333999633789062,0.06107826634570677,1.2307352612671056,1.1154429766265426,0.9063224332080453,8.518324375152588,5.629874690373739,3.6704696466525397,2.749086587296592,1.735745798945427,1.7099490982096341,7.020082733920791,8.490593973171915,9.311208565621257,9.853631012305236,10.231211203432,10.499587048967232,10.69222933281607,10.831342761096145,10.93188877167485,11.003700256347656,11.38290023803711
212,Ethereum,ETH,2016-03-06 23:59:59,11.836000442504885,9.993610382080078,11.204000473022461,11.38290023803711,39112000.0,882886756.0810001,0.17889976501464844,0.01596748995552187,1.1843568029956888,1.0398053391484268,0.8779493954172963,9.220402990068708,5.924671697616577,3.844336983561516,2.8665492124027674,1.786366000175476,1.7555762262276884,7.456364484332424,9.069055226144954,9.932716067346012,10.465338702597986,10.807055720734555,11.029574962409157,11.175698966470797,11.272588742648917,11.337799091400882,11.38290023803711,9.552630424499512
213,Ethereum,ETH,2016-03-07 23:59:59,11.651900291442873,9.309490203857422,11.428799629211426,9.552630424499512,34085100.0,741166643.185,-1.876169204711914,-0.16416152750779897,1.2516152910945504,1.2197583046403,0.974547301650181,9.679780210767474,6.1586107095082605,3.987847407658895,2.963554906182819,1.826804552078247,1.7921821144824857,7.665991078349133,9.165770265815866,9.818690374492062,10.100255391358596,10.179843072617032,10.14340823966337,10.039550987090898,9.896622088129392,9.73114729118965,9.552630424499512,9.847209930419922
214,Ethereum,ETH,2016-03-08 23:59:59,10.166399955749512,8.815770149230957,9.58213996887207,9.847209930419922,25524300.0,764269545.2060001,0.26506996154785156,0.02766291897310423,1.1532061049296274,1.0324142602407156,0.8952556319528997,9.99314022064209,6.388039708137512,4.13552109003067,3.064166494210561,1.8690641516447066,1.8298224313793896,7.884112963556213,9.302058198736677,9.82724624127042,9.999037206983125,10.013526501518477,9.9656892541173,9.904912247421215,9.857092361961815,9.835603666496894,9.847209930419922,11.89799976348877
215,Ethereum,ETH,2016-03-09 23:59:59,12.054699897766113,9.670989990234377,9.792420387268066,11.89799976348877,27540500.0,923733301.053,2.105579376220703,0.21502134231883474,1.2464804440847082,1.0131702922669579,0.812824859848427,10.483513014657158,6.678646699587504,4.317373869816462,3.1870287583933936,1.9216580003499986,1.8766511631566425,8.285501643549468,9.821246511687097,10.448472297935924,10.758622229585383,10.955763132503623,11.125075559740182,11.300073508668504,11.489818283183379,11.691760153789582,11.89799976348877,11.30500030517578
216,Ethereum,ETH,2016-03-10 23:59:59,12.239299774169922,10.991100311279297,11.881500244140625,11.30500030517578,26851500.0,877988473.2969999,-0.5764999389648455,-0.04852080352808536,1.1135645592834502,1.0826447982107874,0.9722335262783877,10.770777293613978,6.920658707618713,4.489136691888174,3.302309183941947,1.9714200520515441,1.9203009277030274,8.5874515097121,10.117997270384834,10.705430700107879,10.977173459821541,11.1303817188397,11.23303040700154,11.303522266223597,11.3419639007773,11.343676290037159,11.30500030517578,11.082799911499023
217,Ethereum,ETH,2016-03-11 23:59:59,11.599900245666506,10.393699645996094,11.221599578857422,11.082799911499023,21002700.0,861012042.634,-0.13879966735839844,-0.0123689734589987,1.116051131046015,1.046657914813653,0.9378225474604166,10.867462975638253,7.1422100305557255,4.6561566909154255,3.4145961496565076,2.020677701830864,1.9625244253242071,8.836986349890793,10.31095779860767,10.818641463525221,11.019424040492535,11.106590815169362,11.14289210970003,11.149016617916395,11.134632709354678,11.108887549352838,11.082799911499023,13.533300399780273
218,Ethereum,ETH,2016-03-12 23:59:59,13.533300399780273,11.08769989013672,11.13070011138916,13.533300399780273,48957300.0,1051728777.62,2.4026002883911133,0.21585347411639663,1.220568786481954,1.0,0.8192901629758208,11.228834424700056,7.392883372306824,4.862695030371348,3.554378553893831,2.082643253803253,2.0156013793354735,9.306617754879742,10.955426318842193,11.633039144401737,12.02497458420763,12.319945607474818,12.577137083748177,12.81801526522111,13.053566861695154,13.29085911473753,13.533300399780273,14.475000381469727
219,Ethereum,ETH,2016-03-13 23:59:59,15.257100105285645,13.467399597167967,13.510199546813965,14.475000381469727,43915100.0,1125287882.35,0.9648008346557617,0.07141277457173349,1.1328913199021755,1.0540310675789086,0.9303902758032637,11.670563016619,7.6904840548833215,5.085191702842712,3.7041783134142556,2.1492183554172515,2.072493612221931,9.823456017538742,11.6593411313677,12.485627515522133,13.004984903112469,13.397472994472272,13.715855062381106,13.977904846595141,14.190713677514811,14.356586254796508,14.475000381469727,12.45259952545166
220,Ethereum,ETH,2016-03-14 23:59:59,15.012999534606935,11.58209991455078,14.512200355529785,12.45259952545166,58385100.0,968384041.3060001,-2.059600830078125,-0.14192202282359798,1.2962243155704314,1.205611688059358,0.9300949485188469,12.084844316755023,7.926060032844544,5.272908528645833,3.8312721967697145,2.205742853283882,2.119675911827521,10.086370368330034,11.817992810184492,12.47571911850099,12.784030752048146,12.925036259961967,12.957901740223438,12.910191121794703,12.80022235586429,12.642998198386145,12.45259952545166,13.010000228881836
221,Ethereum,ETH,2016-03-15 23:59:59,13.197799682617188,12.046799659729006,13.001700401306152,13.010000228881836,28404500.0,1012119266.35,0.008299827575683594,0.0006383647768756302,1.0955440494902422,1.0144350077195572,0.9259646001377808,12.53667150224958,8.185069044431051,5.46960836648941,3.964814621210098,2.2648359543085097,2.1689533974250517,10.378733354385215,12.056394293923962,12.636003451615242,12.874418542781623,12.967518244421901,12.989160833418477,12.980057496755695,12.968044654278327,12.973300025832268,13.010000228881836,12.520899772644045
222,Ethereum,ETH,2016-03-16 23:59:59,13.73069953918457,12.495400428771973,13.021599769592285,12.520899772644045,24335500.0,974447124.734,-0.5006999969482404,-0.03845149642192679,1.0988603060345463,1.0966224303770664,0.9979634575521654,12.625657217843193,8.426154033342998,5.657951863606771,4.093483496374554,2.3215277034044264,2.2155837865026147,10.592949996211098,12.149295389667978,12.601472347923881,12.73301103472659,12.744209008532973,12.708204196953819,12.658647089877539,12.6103287489709,12.566139797962867,12.520899772644045,11.081500053405762
223,Ethereum,ETH,2016-03-17 23:59:59,12.643500328063965,10.44260025024414,12.55869960784912,11.081500053405762,41650600.0,865792702.512,-1.4771995544433576,-0.11762360758434862,1.2107616901038003,1.1409556709046933,0.9423453683993565,12.593728610447474,8.6516943693161,5.820519032080968,4.2063876416948105,2.370338853597641,2.255341258551508,10.641805001930566,11.935736322415536,12.145480659568445,12.07240664219826,11.912854530969367,11.732181710824985,11.554644164347295,11.38726579251879,11.229964027861472,11.081500053405762,10.99810028076172
224,Ethereum,ETH,2016-03-18 23:59:59,11.178799629211426,8.524519920349121,11.109100341796877,10.99810028076172,53956800.0,859618881.218,-0.11100006103515625,-0.009991813704079136,1.3113699931096647,1.0164300509939694,0.7750902158312307,12.581628663199288,8.893056376775105,5.980048370361328,4.318499067094591,2.4185381549596787,2.2943714327578033,10.67743452981368,11.748209114084775,11.801266545926428,11.642684097623643,11.455477405865544,11.291732852787026,11.165063445837394,11.075933383113133,11.021286655471696,10.99810028076172,10.530699729919434
225,Ethereum,ETH,2016-03-19 23:59:59,11.203700065612793,9.776630401611328,11.203700065612793,10.530699729919434,26735700.0,823422649.589,-0.6730003356933594,-0.06006947095620497,1.1459674351365745,1.0639084156754803,0.928393236190595,12.152685710362025,9.097442038853963,6.132703532775243,4.425463675128089,2.4644336038827896,2.330977336300744,10.662761049824256,11.504707237251708,11.420096501124329,11.197890350541961,10.993088567892489,10.83511297906647,10.721008844694822,10.639746460558174,10.579758422474661,10.530699729919434,10.31980037689209
226,Ethereum,ETH,2016-03-20 23:59:59,10.903800010681152,9.57040023803711,10.516300201416016,10.31980037689209,17651100.0,807256576.984,-0.19649982452392578,-0.01868526199903148,1.1393253928236469,1.0565902064439874,0.9273823028076179,11.559085709708077,9.283505725860596,6.279169871409734,4.530119556850857,2.5095586556196214,2.366326110816635,10.62846498253104,11.267725865179784,11.090007663854657,10.846654361082013,10.65644447239229,10.525925417761842,10.44016291723291,10.383789593625306,10.345796181450346,10.31980037689209,11.864100456237793
227,Ethereum,ETH,2016-03-21 23:59:59,12.014900207519533,10.161600112915039,10.30370044708252,11.864100456237793,28572600.0,928428769.9760001,1.5604000091552734,0.15144073890435147,1.1823827029218572,1.0127105929217293,0.8564998375053686,11.475014414106097,9.534264739354452,6.451012045145035,4.652340650558472,2.5625545078516008,2.40816652643523,10.752028529901716,11.387000783391386,11.322235501569597,11.253632799144325,11.26027246431504,11.328830440847412,11.436919194536328,11.568038283715296,11.712270028759047,11.864100456237793,11.274800300598145
228,Ethereum,ETH,2016-03-22 23:59:59,12.02519989013672,11.177000045776367,11.879199981689453,11.274800300598145,19730300.0,883434496.788,-0.6043996810913086,-0.05087882029285875,1.0758879700175787,1.0665554661308516,0.9913257661143152,11.22712871006557,9.754970757166545,6.613904215892156,4.76808202068011,2.6125564593076707,2.4470552710587516,10.804305706971359,11.364560686832737,11.30800494127816,11.262099799725853,11.267536382456592,11.296412356697852,11.323435968779599,11.333447897221575,11.318547273414234,11.274800300598145,12.41670036315918
229,Ethereum,ETH,2016-03-23 23:59:59,12.432600021362305,11.237099647521973,11.327899932861328,12.41670036315918,19353200.0,973296474.834,1.0888004302978516,0.09611670625190896,1.106388695601179,1.001280505910435,0.9049988578980993,11.21224308013916,9.981644105911254,6.787971389293671,4.8964535580741035,2.6679459112882613,2.4905908391465266,10.965545172590142,11.574988622098028,11.640613567842465,11.723940025099184,11.842118372807885,11.968585160574648,12.088721044845304,12.200049869971659,12.306885054184686,12.41670036315918,11.234999656677246
230,Ethereum,ETH,2016-03-24 23:59:59,12.50160026550293,10.803500175476074,12.44219970703125,11.234999656677246,26081800.0,881027910.325,-1.207200050354004,-0.09702464827596356,1.1571805491225464,1.1127370402786716,0.961593280428387,11.23417159489223,10.169937101999919,6.939534715811411,5.011616187625461,2.717641759514809,2.5286100079183993,10.992490620998852,11.506990829013873,11.518929394492897,11.52836387773041,11.538559014742566,11.528433858236205,11.491116073127664,11.42800969933613,11.34218819642799,11.234999656677246,10.743200302124023
231,Ethereum,ETH,2016-03-25 23:59:59,11.372900009155273,10.527199745178224,11.260299682617188,10.743200302124023,13782000.0,842804288.762,-0.5170993804931641,-0.04592234621352251,1.0803347789011417,1.0586137919169907,0.9798942074175891,11.197757312229701,10.320161437988281,7.076933554808298,5.1214894910653435,2.7651245111227034,2.564171004863012,10.96756158911137,11.354232723635903,11.286210666782234,11.214298447487856,11.140879658433295,11.057293724568897,10.967575033425115,10.880162181566444,10.80309909155442,10.743200302124023,10.973999977111816
232,Ethereum,ETH,2016-03-26 23:59:59,11.180800437927246,10.589200019836426,10.767900466918944,10.973999977111816,9425480.0,861261382.598,0.20609951019287287,0.019140176009803406,1.0558682824937289,1.0188445836747537,0.9649353054421398,11.261085918971471,10.482468096415202,7.221894053618113,5.233907657199436,2.813782361149788,2.6004202676744295,10.968205427911416,11.278186174331086,11.192547459881109,11.11817905933744,11.057439817772556,11.007317476094649,10.972072494005806,10.955232418002742,10.956909888556076,10.973999977111816,10.41919994354248
233,Ethereum,ETH,2016-03-27 23:59:59,11.054200172424316,10.112099647521973,10.98610019683838,10.41919994354248,16744800.0,818048966.5560001,-0.5669002532959002,-0.05160159138718258,1.0931656686287907,1.0609452004302298,0.9705255396110486,11.275285857064384,10.632385762532552,7.355738218625387,5.34028760128551,2.8598458111286162,2.63397726199146,10.913304879474524,11.106388928173365,10.960543204979519,10.838587413019455,10.738319880657517,10.654446956563348,10.585061708681478,10.526406438434533,10.47297093804384,10.41919994354248,11.665599822998047
234,Ethereum,ETH,2016-03-28 23:59:59,11.861300468444824,10.407500267028807,10.431400299072266,11.665599822998047,23188300.0,916272915.5239999,1.2341995239257812,0.11831580502528954,1.1396877409671262,1.0167758750871057,0.8921530332723251,11.24692862374442,10.807043759028117,7.508056716124217,5.460204776790407,2.912344959974289,2.672573939602599,10.988534373826877,11.218231107138301,11.172060190385077,11.169392377010892,11.201959851827782,11.261138676424167,11.341438388703075,11.437761146085343,11.546336934502627,11.665599822998047,11.656399726867676
235,Ethereum,ETH,2016-03-29 23:59:59,11.913599967956545,11.34980010986328,11.752699851989744,11.656399726867676,17684200.0,915917612.37,-0.09630012512206854,-0.008193872585435323,1.0496748711550707,1.0220651528015146,0.9736968854716184,11.30144282749721,10.97997875213623,7.660747377077739,5.579587462875578,2.9657120686769485,2.710802985505855,11.055320909130957,11.305864831084175,11.317362051329855,11.364195316953605,11.429179789347728,11.498295306690272,11.561911325418295,11.61267201071121,11.64539344763117,11.656399726867676,11.952899932861328
236,Ethereum,ETH,2016-03-30 23:59:59,12.178500175476074,11.469200134277346,11.605299949645994,11.952899932861328,19351200.0,939593767.134,0.3475999832153338,0.02995183103612388,1.0618438978215128,1.0188741011705886,0.9595328496598404,11.235185623168945,11.167175753911335,7.819211375713349,5.702024773094389,3.0202828681468965,2.7499644132488865,11.145078811503994,11.435271851439607,11.508023415789296,11.599677163316695,11.691039861104528,11.771058082392905,11.835603350628418,11.884854348431304,11.922149284338314,11.952899932861328,11.403499603271484
237,Ethereum,ETH,2016-03-31 23:59:59,12.011899948120115,11.315699577331545,11.9197998046875,11.403499603271484,14966700.0,896764774.204,-0.5163002014160156,-0.04331450274970045,1.0615251727063566,1.0533520731367492,0.99230060691941,11.25925704411098,11.292169411977133,7.970835701624552,5.8181967245207895,3.0726203510165213,2.7864772199578427,11.170920890680744,11.428917401805982,11.476666272033953,11.521206139298611,11.547269732188006,11.550522994920051,11.533130727478564,11.499770552303449,11.455364571378167,11.403499603271484,11.663599967956545
238,Ethereum,ETH,2016-04-01 23:59:59,11.8503999710083,11.40060043334961,11.40060043334961,11.663599967956545,11373100.0,917590806.482,0.26299953460693537,0.023068919584059443,1.03945402176739,1.0160156387020263,0.9774512555875137,11.390742710658483,11.398776404062907,8.128367535273235,5.937379790676965,3.126560240983963,2.823776055033467,11.220188798408325,11.475853915036096,11.53274638081073,11.578163670761786,11.605434850072275,11.618369178741947,11.62445919581315,11.630834084825926,11.642776428298706,11.663599967956545,11.598899841308596
239,Ethereum,ETH,2016-04-02 23:59:59,11.688799858093262,11.398799896240234,11.630599975585938,11.598899841308596,8682620.0,912861403.635,-0.031700134277341974,-0.002725580309174459,1.025441271405131,1.0077507365366234,0.982748368568912,11.48001411982945,11.475601387023925,8.281021865208944,6.055457511213091,3.1798326900601386,2.860492054139221,11.258059902698353,11.500463100290595,11.552592418960089,11.586458138980511,11.602167345690436,11.606687576281935,11.606567647659963,11.605286690012061,11.603287500007607,11.598899841308596,11.618300437927244
240,Ethereum,ETH,2016-04-03 23:59:59,11.706399917602539,11.508700370788574,11.628299713134766,11.618300437927244,5580550.0,914757198.5860001,-0.009999275207521308,-0.0008599086241496347,1.0171782686527981,1.007582819892288,0.9905666007068566,11.651314190455846,11.516011397043863,8.432515370845795,6.173944405052397,3.2333883172273636,2.8969829224050043,11.294083956221241,11.524030567817926,11.572304824650235,11.599195058559204,11.61023389180884,11.61365529326912,11.614780600847059,11.615697688344207,11.61679914413528,11.618300437927244,11.157299995422363
241,Ethereum,ETH,2016-04-04 23:59:59,11.615799903869627,11.016300201416016,11.615799903869627,11.157299995422363,9599070.0,878817014.8410001,-0.45849990844726385,-0.03947209079372326,1.0544193323976914,1.041094163340179,0.9873625524038793,11.578699929373604,11.521131388346355,8.575503039360047,6.287356893883811,3.28480366230011,2.93125809698184,11.280405560141354,11.450684453338814,11.447803375881874,11.422437033304467,11.383766943615601,11.339842114561066,11.294544177049772,11.24897953400673,11.203249910293655,11.157299995422363,10.43809986114502
242,Ethereum,ETH,2016-04-05 23:59:59,11.212499618530273,10.134699821472168,11.212499618530273,10.43809986114502,20557300.0,822498173.1980001,-0.7743997573852539,-0.06906575551676689,1.1063474810348695,1.074189724919944,0.9709334032334531,11.404657091413226,11.48963804244995,8.707154870033264,6.3927706698576605,3.3327257364988325,2.9622781042717703,11.19617499024172,11.248167534900055,11.144892321460816,11.028702164440688,10.91093340238031,10.798796762511436,10.695033155916445,10.600275795717362,10.514614866059883,10.43809986114502,10.685400009155273
243,Ethereum,ETH,2016-04-06 23:59:59,10.970000267028807,10.277299880981444,10.449799537658693,10.685400009155273,16997100.0,842318789.1919999,0.23560047149658025,0.022545932163342455,1.0674010094158324,1.0266344973168704,0.9618076882639706,11.223585673740931,11.527397028605144,8.843003869056702,6.501030614640977,3.381740781664848,2.994060498942073,11.145097492133077,11.1356140297511,11.007044627769153,10.891381302326522,10.798166705767791,10.730758710497739,10.688289953183626,10.668375166467692,10.668321494845735,10.685400009155273,10.069700241088867
244,Ethereum,ETH,2016-04-07 23:59:59,10.809700012207033,9.953630447387695,10.695199966430664,10.069700241088867,13464500.0,794097553.995,-0.6254997253417969,-0.05848415432203896,1.0860057613495195,1.0734877656137802,0.9884733615775815,11.033042907714844,11.534813372294108,8.96142654021581,6.60195185078515,3.427397058010101,3.0230590224754614,11.037557767028655,10.922431272018652,10.725841311765066,10.562708877831462,10.433933473428329,10.334123628852415,10.255277154717295,10.189435226164633,10.129562366464553,10.069700241088867,9.719590187072754
245,Ethereum,ETH,2016-04-08 23:59:59,10.387499809265137,9.655579566955566,10.077400207519533,9.719590187072754,14660600.0,766797893.055,-0.3578100204467791,-0.03550618344796798,1.0758028285339216,1.06871787897814,0.9934142675889439,10.755327224731445,11.462199719746907,9.070423209667206,6.698982486459944,3.471399773955345,3.050391802739124,10.905761009033066,10.681863055029474,10.423965974357372,10.225461401527978,10.076761830250542,9.96540356378462,9.880296277366117,9.81355919489113,9.760587405011934,9.719590187072754,9.150620460510254
246,Ethereum,ETH,2016-04-09 23:59:59,10.088899612426758,9.068140029907227,9.69423007965088,9.150620460510254,16194800.0,722193576.1389999,-0.5436096191406268,-0.05607558461828913,1.112565485221116,1.1025372165707967,0.9909863565034771,10.40557302747454,11.390387058258057,9.155522882938385,6.789553480678134,3.512643896341324,3.075189480209738,10.730246954180785,10.375614536125632,10.041962320203236,9.795525025120888,9.613691145380397,9.47653370182,9.369523205567013,9.28320820738643,9.211617154960422,9.150620460510254,8.93634033203125
247,Ethereum,ETH,2016-04-10 23:59:59,9.224720001220703,7.455639839172362,9.149849891662598,8.93634033203125,42613400.0,705565729.9,-0.21350955963134766,-0.023334760915137958,1.2372807968477086,1.0322704438813493,0.8343057182422325,10.022435869489398,11.318838405609132,9.230524218082428,6.877050595813327,3.552858568131924,3.098918835885129,10.55085629196583,10.087759695306756,9.71027572375164,9.451851147885034,9.275015738705823,9.152417679946751,9.066295194091978,9.005713907102287,8.963868014324166,8.93634033203125,8.643790245056152
248,Ethereum,ETH,2016-04-11 23:59:59,8.946640014648438,8.003179550170897,8.942779541015625,8.643790245056152,15138100.0,682735835.128,-0.29898929595947266,-0.03343359797568225,1.1178857051204598,1.0350366865699339,0.9258877556345545,9.66336304800851,11.155854733784993,9.274369053045909,6.96041493150923,3.5920094692707063,3.121277188341464,10.360149687274863,9.798965805256636,9.390330080142991,9.128626786753482,8.959402991880989,8.847241219012393,8.7705417297669,8.71617497746538,8.675798021982954,8.643790245056152,7.442309856414795
249,Ethereum,ETH,2016-04-12 23:59:59,8.639470100402832,7.154160022735597,8.639470100402832,7.442309856414795,23190100.0,588069233.928,-1.197160243988037,-0.13856871197832113,1.2076148804257925,1.1608586940190566,0.9612822041491821,9.235393047332764,10.921431716283163,9.305957885583242,7.030605040656196,3.625539903640747,3.138630733193164,10.068365704188857,9.327634615488268,8.805924013024532,8.454100014618007,8.200856424147892,8.004282401453834,7.840779418420427,7.697082880624912,7.565658672971611,7.442309856414795,8.04442024230957
250,Ethereum,ETH,2016-04-13 23:59:59,8.719770431518555,7.0692200660705575,7.441359996795653,8.04442024230957,31403300.0,635899506.815,0.6030602455139169,0.08104167057817421,1.2334840831126452,1.0839526241626445,0.8787730940372863,8.858110223497663,10.774492406845093,9.350276219844819,7.106769821378919,3.661832184791565,3.1582538912296294,9.865971158000928,9.070991740852529,8.577472881810042,8.290228105694633,8.122638333228732,8.028365105967275,7.983327995142827,7.974952769972639,7.996544085375774,8.04442024230957,8.387240409851074
251,Ethereum,ETH,2016-04-14 23:59:59,8.757040023803711,8.021519660949707,8.075169563293457,8.387240409851074,13590700.0,663262433.599,0.3120708465576172,0.03864573296097316,1.0916933940129396,1.0440907373441084,0.9563955805449649,8.61775881903512,10.6204004128774,9.402734728654226,7.186539048618741,3.70016419172287,3.179086506841667,9.718098083185943,8.93424147465224,8.520403140222351,8.329033027357209,8.254939371539903,8.243690288297554,8.2660666854386,8.304782881875386,8.348170777403544,8.387240409851074,8.242779731750487
252,Ethereum,ETH,2016-04-15 23:59:59,8.61620044708252,8.097330093383789,8.386059761047362,8.242779731750487,12179000.0,652099781.101,-0.143280029296875,-0.01708550062597936,1.0640791900187807,1.0453027652666307,0.9823542975670649,8.406785896846227,10.477796411514282,9.45197522242864,7.264566712909275,3.738463660478592,3.1991805275754324,9.570566248042397,8.79594912607189,8.437116117680791,8.29453170911452,8.248859551645195,8.243143954369312,8.249765817856922,8.255180361775466,8.253318836315792,8.242779731750487,8.609499931335451
253,Ethereum,ETH,2016-04-16 23:59:59,8.649760246276855,8.114439964294434,8.235879898071289,8.609499931335451,9888460.0,681383665.851,0.37362003326416193,0.04536492006781907,1.0659713158687432,1.0046762663641906,0.9424984062966097,8.329482964106969,10.395396407445272,9.523545388380686,7.345478157202403,3.7782054302096366,3.2205651892503733,9.474459616371702,8.758659287124601,8.488831261777188,8.420518998002892,8.429179741490323,8.462957540548995,8.501579697291891,8.538636017423453,8.573881821833485,8.609499931335451,9.309100151062012
