SNo,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap,Day_Diff,Rel_Close,HL_Ratio,Rel_High,Rel_Low,SMA7,SMA30,SMA60,SMA90,SMA200,CMA,EMA1,EMA2,EMA3,EMA4,EMA5,EMA6,EMA7,EMA8,EMA9,EMA10,Close2
210,Bitcoin,BTC,2013-11-24 23:59:59,807.3599853515625,722.8699951171875,795.6300048828125,774.25,0.0,9317034156.25,-21.3800048828125,-0.02687179310936311,1.1168813075727095,1.0427639462080238,0.9336389991826768,706.4200003487723,389.0256663004557,267.75083312988284,221.55522232055665,158.51729793548583,156.53678850446428,536.3566045560586,662.7357137718345,719.7969673703221,749.1264116563358,764.835985995383,772.9875928415399,776.5790466692649,777.3089325783998,776.281065739841,774.25,799.1099853515625
211,Bitcoin,BTC,2013-11-25 23:59:59,810.6799926757812,754.4299926757812,773.02001953125,799.1099853515625,0.0,9619646224.5,26.0899658203125,0.03375069876732706,1.0745596020122354,1.0144786168816657,0.9440878058154603,720.0699986049107,409.7519989013672,278.92966613769534,229.02866660224066,161.94949787139893,159.58215910563536,562.6319426356091,690.0105680877801,743.5908727646942,769.1198411344265,781.9729856734727,788.6610283475535,792.3507037468733,794.74977479693,796.8270933903904,799.1099853515625,928.0999755859376
212,Bitcoin,BTC,2013-11-26 23:59:59,928.5399780273438,800.7999877929688,805.72998046875,928.0999755859376,0.0,11176110592.5,122.36999511718761,0.15187469510070403,1.1595154747522296,1.0004740894871034,0.8628380657885477,769.1399972098214,434.1406646728516,292.16833241780597,237.9784440782335,166.0039977645874,163.2072431456368,599.178745930642,737.6284495874116,798.9436036110671,832.7118949150308,855.0364806297052,872.3243966905839,887.3751940342182,901.4299354281361,914.9726873663828,928.0999755859376,1001.9600219726562
213,Bitcoin,BTC,2013-11-27 23:59:59,1001.9600219726562,891.6799926757812,923.8499755859376,1001.9600219726562,0.0,12069885699.0,78.11004638671864,0.0845484098618702,1.1236766891740424,1.0,0.8899356991511937,827.8728550502232,460.9209986368815,306.621332804362,247.75144432915582,170.43758289337157,167.1450496190031,639.4568735348435,790.4947640644606,859.8485291195439,900.4111457380809,928.4982513011807,950.1057718598272,967.5845735911248,981.8540046637522,993.261288512029,1001.9600219726562,1031.949951171875
214,Bitcoin,BTC,2013-11-28 23:59:59,1077.56005859375,962.1699829101562,1003.3800048828124,1031.949951171875,0.0,12435823060.0,28.569946289062614,0.02847370502703946,1.1199269128460936,1.0441979839914528,0.9323804723451199,872.0899919782366,488.50633036295574,321.53149871826173,257.73433261447485,175.02233264923095,171.18619401878286,678.7061812985467,838.7858014859435,911.4789557352431,953.0266679115985,980.2241012365279,999.2122794470558,1012.6403378976499,1021.9307618702504,1028.0810849058905,1031.949951171875,1131.969970703125
215,Bitcoin,BTC,2013-11-29 23:59:59,1146.969970703125,1000.6400146484376,1042.010009765625,1131.969970703125,0.0,13646039846.2,89.9599609375,0.08633310629879104,1.1462363626404632,1.0132512349163139,0.8839810600513444,923.5942731584821,519.5729960123698,338.18099822998045,268.8078877766927,180.0922824859619,175.65495577080304,724.0325602390045,897.4226353293798,977.6262602256077,1024.603989028209,1056.0970359698265,1078.8668942006973,1096.1710808614826,1109.96212893655,1121.5810821234015,1131.969970703125,1129.4300537109375
216,Bitcoin,BTC,2013-11-30 23:59:59,1156.1400146484375,1106.6099853515623,1129.3699951171875,1129.4300537109375,0.0,13620389320.8,0.06005859375,5.3178846622154244e-05,1.0447583430047758,1.0236490616216027,0.9797950583266348,970.9671369280134,550.420664469401,354.8018325805664,279.8199995252821,185.1819327545166,180.0705812242296,764.5723095861979,943.8241190056914,1023.1673982712066,1066.5344149013004,1092.763544840382,1109.2047899068414,1119.452361856101,1125.53646875606,1128.6451565521838,1129.4300537109375,955.8499755859376
217,Bitcoin,BTC,2013-12-01 23:59:59,1133.0799560546875,801.8200073242188,1128.9200439453125,955.8499755859376,0.0,11531708947.5,-173.0700683593749,-0.15330586899186885,1.4131350498922168,1.1854161060788935,0.8388554980426732,996.9099905831473,575.4096638997396,368.8304988861084,288.93111029730903,189.39008262634277,183.64560147474438,783.7000761861718,946.2292903217407,1002.9721714656258,1022.2606391751553,1024.3067602131598,1017.1919013142992,1004.9306914669867,989.7872742199621,973.1294936825623,955.8499755859376,1043.3299560546877
218,Bitcoin,BTC,2013-12-02 23:59:59,1055.4200439453123,938.4099731445312,951.4199829101562,1043.3299560546877,0.0,12591271605.5,91.90997314453148,0.09660294590765459,1.1246897136106624,1.0115879811755264,0.8994373905385528,1031.7985578264509,603.3133290608724,384.1588315327962,299.0039986504449,194.01293239593505,187.58910768841386,809.6630641730235,965.6494234683302,1015.0795068423445,1030.6883659269683,1033.8183581339238,1032.8747341585324,1031.8101766783775,1032.6214196877427,1036.309909817475,1043.3299560546877,1078.280029296875
219,Bitcoin,BTC,2013-12-03 23:59:59,1096.0,1011.2100219726562,1046.4000244140623,1078.280029296875,0.0,13018451838.0,31.880004882812727,0.03046636481174025,1.0838500174888857,1.0164335517877299,0.9377990823330431,1053.2528512137276,632.087663269043,399.97999877929686,309.5766656663683,198.7892575454712,191.65618952224244,836.5247606854086,988.1755446340392,1034.0396635787035,1049.725031274931,1056.0491937153993,1060.117911241538,1064.3390735113258,1069.1483073750485,1074.083017348935,1078.280029296875,1151.1700439453125
220,Bitcoin,BTC,2013-12-04 23:59:59,1156.1199951171875,1070.1600341796877,1077.5799560546877,1151.1700439453125,0.0,13903428350.5,73.59008789062477,0.06829199770943961,1.0803243984002737,1.0042999304906428,0.9296281116836695,1074.568568638393,662.8233311971029,417.0236661275228,320.9626661512587,203.9276177597046,196.01761613325638,867.989289011399,1020.7744444962939,1069.1787776886863,1090.3030363430835,1103.6096188303559,1114.7491908638026,1125.1207528151165,1134.7656966312597,1143.4613412856747,1151.1700439453125,1045.1099853515623
221,Bitcoin,BTC,2013-12-05 23:59:59,1154.3599853515625,897.1099853515625,1152.72998046875,1045.1099853515623,0.0,12626914509.0,-107.61999511718773,-0.09336097519856712,1.2867541373973093,1.1045344523842147,0.8583881102712703,1076.4485735212054,689.4856638590495,432.29216588338215,331.2511104159885,208.54321769714355,199.85966305279624,885.7013586454153,1025.6415526673477,1061.958139987549,1072.225815946475,1074.359802090959,1072.9656675564584,1069.1132155906284,1063.0411276075017,1054.9451209449735,1045.1099853515623,829.4500122070312
222,Bitcoin,BTC,2013-12-06 23:59:59,1042.3800048828123,829.4500122070312,1042.3800048828123,829.4500122070312,0.0,10025645095.0,-212.92999267578102,-0.20427290592524297,1.2567122666129198,1.2567122666129198,1.0,1033.231436593192,708.3839975992838,444.00066604614256,339.08777720133463,212.0804677581787,202.69565561655406,880.076224001577,986.4032445752845,992.2057016533936,975.1154944506975,951.9049071489951,926.8562743468021,901.3489732221103,876.1682352871253,851.9995230808255,829.4500122070312,698.22998046875
223,Bitcoin,BTC,2013-12-07 23:59:59,854.6400146484375,640.219970703125,835.3200073242188,698.22998046875,0.0,8442962248.5,-137.09002685546875,-0.164116776389218,1.3349162065497966,1.2240093358275494,0.9169184775957622,971.6314261300223,721.7779968261718,453.5378323872884,345.49411027696397,214.95721767425536,204.91778263382847,861.8915996482943,928.7685917539776,904.0129852980004,864.3612888579185,825.0674438088726,789.6804980199709,759.1656782947581,733.8176314324251,713.6069347299575,698.22998046875,795.8699951171875
224,Bitcoin,BTC,2013-12-08 23:59:59,802.510009765625,670.8800048828125,697.3099975585938,795.8699951171875,0.0,9627500112.75,98.55999755859375,0.14134315857175406,1.19620499034817,1.0083430895613295,0.8429517496560843,948.7771432059152,737.0366638183593,464.62416559855143,352.9247768825955,218.31712265014647,207.55596215384347,855.2894391951837,902.1888724266197,871.5700882437565,836.9647713616262,810.4687194630301,793.3941962783008,784.8587000704587,783.4595223802351,787.6436890784646,795.8699951171875,893.1900024414062
225,Bitcoin,BTC,2013-12-09 23:59:59,921.9299926757812,780.9000244140625,793.7999877929688,893.1900024414062,0.0,10808715487.5,99.3900146484375,0.12520788130115146,1.180599262200739,1.0321767934659125,0.8742820925890177,927.3285784040179,755.5059977213542,477.3341657002767,361.45011020236547,222.1495726776123,210.60322455512153,859.079495519806,900.3890984295771,878.0560625030514,859.4548637935382,851.8293609522182,853.271679976164,860.690611730122,871.243906429172,882.6353711051121,893.1900024414062,988.510009765625
226,Bitcoin,BTC,2013-12-10 23:59:59,997.22998046875,892.3200073242188,892.3200073242188,988.510009765625,0.0,11966951485.5,96.19000244140625,0.1077976529180929,1.117569899008678,1.0088213276719298,0.9026919287704402,914.5042898995536,777.5689982096354,491.62766596476234,370.93077697753904,226.42612274169923,214.04528997640693,872.022546944388,918.0132806967866,911.1922466818235,911.076922182373,920.1696853589216,934.4146778498406,950.1641903549742,965.0567890983343,977.9225458995737,988.510009765625,878.47998046875
227,Bitcoin,BTC,2013-12-11 23:59:59,1001.5800170898438,834.22998046875,989.0700073242188,878.47998046875,0.0,10638546534.0,-110.59002685546875,-0.11181213264635691,1.2006041985293558,1.1401284484085892,0.9496289033514588,875.548566545759,795.4369974772136,504.0158322652181,379.21244337293837,230.15862266540526,216.97231504465515,872.6682902968241,910.1066206511794,901.3785668179014,898.0381454969238,899.3248329138357,900.8538594211863,899.9852434346172,895.7953421946669,888.4242370118324,878.47998046875,873.260009765625
228,Bitcoin,BTC,2013-12-12 23:59:59,901.9400024414062,844.9500122070312,882.780029296875,873.260009765625,0.0,10578889955.0,-9.52001953125,-0.010784135589057895,1.0674477654429706,1.032842443665179,0.9675812504385815,850.9985700334821,812.5346649169921,516.267999013265,387.41555464002823,233.8575227355957,219.85076984606292,872.7274622437042,902.7372984740686,892.9429997022185,888.1268912044043,886.2924213397304,884.2975496278495,881.2775798663226,877.7670762514334,874.7764324902457,873.260009765625,892.5800170898438
229,Bitcoin,BTC,2013-12-13 23:59:59,941.7899780273438,860.0499877929688,874.97998046875,892.5800170898438,0.0,10816819988.0,17.60003662109375,0.02011478778253297,1.0950409759834232,1.0551322682507989,0.9635550553742672,860.0171421595982,828.7083323160807,528.8023325602213,395.89733259412975,237.671697845459,222.7884521484375,874.7127177283181,900.7058421972235,892.834104918506,889.90814155858,889.4362192147871,889.267030105046,889.1892859227873,889.6174289221617,890.7996586298839,892.5800170898438,872.5999755859375
230,Bitcoin,BTC,2013-12-14 23:59:59,904.6500244140624,858.3599853515625,899.8499755859375,872.5999755859375,0.0,10578987915.0,-27.25,-0.030282825736874814,1.0539284680698864,1.036729371676413,0.9836809642072095,884.9271414620536,843.7883310953777,540.9249987284343,404.14433237711586,241.38969772338868,225.61371964164402,874.5014435140802,895.0846688749664,886.7638661187355,882.9848751695231,881.0180974003623,879.2667973935809,877.5767686869924,876.0034662531823,874.4199438903322,872.5999755859375,876.1199951171875
231,Bitcoin,BTC,2013-12-15 23:59:59,886.1599731445312,825.0,875.2899780273438,876.1199951171875,0.0,10625517651.0,0.83001708984375,0.0009482766976429617,1.07413330078125,1.01145959238837,0.9416518337646776,896.3914271763393,859.0606638590494,553.1511652628581,412.41544342041016,245.1087976837158,228.42976412422215,874.663298674391,891.2917341234106,883.570704818271,880.2389231485888,878.569046258775,877.3787160277449,876.557027188129,876.0966893443864,875.949989994502,876.1199951171875,705.969970703125
232,Bitcoin,BTC,2013-12-16 23:59:59,882.25,668.25,880.3300170898438,705.969970703125,0.0,8565534010.0,-174.36004638671875,-0.19806213919992247,1.3202394313505426,1.2496990475689855,0.9465700068438364,869.6457083565848,867.9189961751302,562.4798314412435,418.79666527642144,247.99465255737306,230.48812708361396,857.7939658772643,854.2273814393535,830.2904845837271,810.5313421704031,792.26950848095,774.533468832973,757.1460876486262,739.9953144313772,722.9679726322627,705.969970703125,682.1199951171875
233,Bitcoin,BTC,2013-12-17 23:59:59,754.8300170898438,630.8800048828125,706.3699951171875,682.1199951171875,0.0,8279623719.0,-24.25,-0.03433045028473626,1.196471613060641,1.106594180632639,0.9248812663443885,825.8757062639509,874.2526631673177,571.2491645812988,424.91499854193796,250.760252532959,232.42646128118295,840.2265688012567,819.8059041749204,785.8393377437651,759.1668033491169,737.1947517990687,719.0853846035017,704.6278228766191,693.6950589800255,686.2047928686951,682.1199951171875,522.7000122070311
234,Bitcoin,BTC,2013-12-18 23:59:59,679.3200073242188,420.510009765625,678.2000122070312,522.7000122070311,0.0,6347159167.5,-155.5000000000001,-0.22928339310104773,1.615466912910929,1.2996364864348875,0.8044958866369211,775.0499965122768,868.2239969889323,577.0871648152669,429.28222096761067,252.72725257873535,233.6669465415498,808.4739131418341,760.3847257813427,706.8975400827449,664.5800868922826,629.9473820030499,601.2541611656193,577.2783554079076,556.89902156163,539.0504902731975,522.7000122070311,691.9600219726562
235,Bitcoin,BTC,2013-12-19 23:59:59,707.22998046875,502.8900146484375,519.0599975585939,691.9600219726562,0.0,8406397153.0,172.9000244140624,0.33310219478923464,1.406331324679738,1.022067688899948,0.7267616606155751,749.1499982561384,871.8023315429688,585.7096651713053,435.55911009046764,255.57559268951417,235.61712984125666,796.8225240249164,746.6997850196054,702.4162846497182,675.532060924432,660.953701987853,655.6776776498415,657.5555220032317,664.947821890451,676.6690688027104,691.9600219726562,625.3200073242188
236,Bitcoin,BTC,2013-12-20 23:59:59,729.1599731445312,595.3300170898438,694.219970703125,625.3200073242188,0.0,7599576492.0,-68.89996337890625,-0.09924802841543506,1.2247996106577819,1.1660589211988432,0.9520405714144603,710.9699968610491,872.9519978841146,593.0948318481445,441.0912212795681,258.0910827255249,237.26841322042173,779.6722723548468,722.4238294805281,679.2874014520684,655.4472394843467,643.1368546560359,637.4630754544678,634.9906617279227,633.2455702374652,630.4549134720679,625.3200073242188,605.6599731445312
237,Bitcoin,BTC,2013-12-21 23:59:59,654.27001953125,579.1699829101562,619.9000244140625,605.6599731445312,0.0,7363114610.5,-14.24005126953125,-0.022971528809006145,1.1296683855122092,1.0802596317110735,0.9562626037562935,672.835710797991,869.0596638997396,599.9598314921061,446.38610992431643,260.51228260040284,238.82280798803401,762.2710424338153,699.0710582133287,657.1991729598072,635.5323329484205,624.3984139002836,618.3812140685059,614.4591797195487,611.1770925631181,608.1394671772849,605.6599731445312,617.1799926757812
238,Bitcoin,BTC,2013-12-22 23:59:59,666.739990234375,585.6400146484375,601.780029296875,617.1799926757812,0.0,7505757422.5,15.39996337890625,0.0255906853487639,1.1384809329236532,1.0803007196388958,0.9488966291817038,635.8442818777902,863.9176635742188,606.685831451416,451.84422098795574,262.9899325561523,240.41254405815062,747.7619374580119,682.6928451058193,645.1934188745994,628.1913968393648,620.7892032880325,617.6604812328711,616.3637487889115,615.9794126532486,616.2759401259316,617.1799926757812,673.4099731445312
239,Bitcoin,BTC,2013-12-23 23:59:59,680.9099731445312,611.0399780273438,613.0599975585938,673.4099731445312,0.0,8192487201.75,60.3499755859375,0.09844056997075477,1.1143460291137626,1.0111373461919166,0.9073818363188968,631.192853655134,859.7706624348958,614.6054977416992,457.9126651340061,265.766982421875,242.2242487823614,740.3267410266639,680.8362707135617,653.6583851555789,646.2788273614314,647.0995882162819,651.1101763798672,656.2961058378453,661.9238610462747,667.6965698426714,673.4099731445312,665.5800170898438
240,Bitcoin,BTC,2013-12-24 23:59:59,684.3900146484375,645.7100219726562,672.3599853515625,665.5800170898438,0.0,8100042042.0,-6.77996826171875,-0.01008383664916295,1.059903039072575,1.0282610611430882,0.9701463466345245,628.8299996512277,856.1483296712239,622.5869979858398,463.88333197699654,268.5373825073242,243.98823115030925,732.8520686329819,677.7850199888181,657.2348747358583,653.9993032527964,656.3398026530629,659.7920808058532,662.7948437142443,664.84878588113,665.7916723651265,665.5800170898438,682.2100219726562
241,Bitcoin,BTC,2013-12-25 23:59:59,682.7000122070312,649.47998046875,666.3099975585938,682.2100219726562,0.0,8305173374.25,15.9000244140625,0.02386280330825186,1.0511486616020178,1.0007182395722627,0.9520235111626401,651.6171439034598,852.2516642252605,631.0018315633138,470.03699883355034,271.4069326019287,245.80657883007,727.7878639669493,678.6700203855859,664.7274189068976,665.2835907407404,669.2749123128596,673.2428455059351,676.3854684951327,678.737774754351,680.5681870119033,682.2100219726562,761.97998046875
242,Bitcoin,BTC,2013-12-26 23:59:59,777.75,683.9400024414062,683.9400024414062,761.97998046875,0.0,9279735331.0,78.03997802734375,0.11410354380321468,1.137161150428002,1.0206961074246974,0.8975826399279734,661.6199951171875,846.7143310546875,640.4274978637695,477.0169986300998,274.7168325042725,247.93952677072573,731.2070756171294,695.3320124022188,693.9031873754533,703.9621466319443,715.6274463908048,726.4851264836241,736.3016268766648,745.3315393258702,753.8388011230653,761.97998046875,735.0700073242188
243,Bitcoin,BTC,2013-12-27 23:59:59,777.510009765625,713.5999755859375,763.280029296875,735.0700073242188,46862700.0,8955394563.5,-28.21002197265625,-0.036958941528501675,1.0895600285400948,1.0577360006782146,0.9707918544841247,677.298566545759,837.8179972330729,649.3694979349772,483.6868876139323,277.86043254852297,249.94417895407344,731.5933687878382,703.2796113866189,706.2532333600828,716.4052909088541,725.3487268575118,731.636054987981,735.4394931899526,737.122313724549,736.9468867041035,735.0700073242188,727.8300170898438
244,Bitcoin,BTC,2013-12-28 23:59:59,747.0599975585938,705.3499755859375,737.97998046875,727.8300170898438,32505800.0,8869918644.0,-10.14996337890625,-0.01375371100508607,1.0591337965780854,1.0264209774497062,0.9691136103539801,694.7514299665179,827.6806660970052,658.0934982299805,490.24788784450953,280.9550826263428,251.9027274710233,731.2170336180387,708.1896925272639,712.7262684790111,720.97518138125,726.5893719736778,729.3524322490987,730.1128599198764,729.6884764167847,728.7417040512697,727.8300170898438,745.0499877929688
245,Bitcoin,BTC,2013-12-29 23:59:59,748.6099853515625,714.4400024414062,728.0499877929688,745.0499877929688,19011300.0,9082103621.25,17.0,0.023350045031295556,1.0478276451393953,1.0047781996066323,0.9589155280141173,713.018572126116,814.7833333333333,667.1781646728516,497.0484432644314,284.13958255767824,253.91557343152104,732.6003290355318,715.5617515804049,722.4233842731983,730.6051039459376,735.8196798833233,738.7709655754206,740.568849431041,741.977685517732,743.4191594187989,745.0499877929688,756.1300048828125
246,Bitcoin,BTC,2013-12-30 23:59:59,766.5999755859375,740.239990234375,741.3499755859375,756.1300048828125,20707700.0,9217167990.25,14.780029296875,0.01993664231956489,1.0356100530899666,1.013846786446132,0.9789850759183929,724.8357195172991,802.3399983723958,676.3803314208984,503.9812211778429,287.40023258209226,255.95709551059133,734.95329662026,723.6754022408865,732.5353704560825,740.8150643206875,745.9748423830679,749.1863891598557,751.4616582472811,753.2995410097965,754.8589203364112,756.1300048828125,754.010009765625
247,Bitcoin,BTC,2013-12-31 23:59:59,760.5800170898438,738.1699829101562,760.3200073242188,754.010009765625,20897300.0,9191325349.25,-6.30999755859375,-0.0082991339144164,1.0303589074312374,1.0087134218897982,0.9789922857119729,737.4685756138393,795.6119995117188,685.5108317057292,511.09099909464516,290.6703881454468,257.9735040703283,736.8589679347965,729.7423237458341,738.9777622489453,746.0930424986625,749.9924260743464,752.0805615233173,753.2455043101219,753.8679160144593,754.0949008227036,754.010009765625,771.4000244140625
248,Bitcoin,BTC,2014-01-01 23:59:59,775.3499755859375,754.969970703125,754.969970703125,771.4000244140625,22489400.0,9403308145.0,16.4300537109375,0.021762526124894377,1.0269944576256882,1.0051204965606209,0.9787009940485581,750.2100045340402,786.5476684570312,694.9304987589518,518.2884438408746,294.0274477767944,260.0437722975208,740.3130735827232,738.0738638794799,748.7044408984805,756.2158352648225,760.6962252442045,763.6722392577644,765.9536683828803,767.8936027341418,769.6695120549266,771.4000244140625,802.3900146484375
249,Bitcoin,BTC,2014-01-02 23:59:59,820.3099975585938,767.2100219726562,773.4400024414062,802.3900146484375,38489500.0,9781073920.75,28.95001220703125,0.03743019770848279,1.069211785645613,1.0223332576216166,0.9561559939262265,755.9828665597098,777.3513346354167,704.7194989522299,525.7704440646702,297.54184783935546,262.2218696563598,746.5207676892946,750.9370940332714,764.8101130234676,774.6855070182685,781.543119946321,786.9029044921683,791.4591107687704,795.4907322655783,799.1179643890864,802.3900146484375,818.719970703125
250,Bitcoin,BTC,2014-01-03 23:59:59,834.1500244140625,789.1199951171875,802.8499755859375,818.719970703125,37810100.0,9980135396.0,15.8699951171875,0.019767074297542615,1.0570636019559838,1.0188465583631556,0.9638460320437564,767.932861328125,766.2696655273437,714.5464983622234,533.4389992607964,301.1269477081299,264.44786206054687,753.7406879906778,764.4936693672421,780.9830703273648,792.2992924922111,800.131545324723,805.9931442187424,810.5417127228186,814.0741230156157,816.7597700717212,818.719970703125,859.510009765625
251,Bitcoin,BTC,2014-01-04 23:59:59,859.510009765625,801.6699829101562,823.27001953125,859.510009765625,38005000.0,10477362436.8,36.239990234375,0.04401956754724188,1.0721494231897053,1.0,0.9327058135469058,786.7442888532366,760.0829996744792,724.7843317667644,541.5557771470811,304.8874977493286,266.81862758925234,764.3176201681724,783.4969374469188,804.5411521588428,819.1835794015767,829.820777545174,838.1032635468719,844.819520652783,850.4228324156231,855.2349857962346,859.510009765625,933.530029296875
252,Bitcoin,BTC,2014-01-05 23:59:59,952.4000244140624,854.52001953125,858.5499877929688,933.530029296875,72898496.0,11379660685.2,74.98004150390625,0.08733334409176764,1.1145438405720498,1.0202135919841808,0.9153642547255448,813.6700090680804,763.552333577474,735.968165588379,550.5178885565864,309.013897895813,269.4643077547588,781.2388610810427,813.50355581691,843.2378153002524,864.922159359696,881.6754034210245,895.3593229968737,906.9168767036474,916.9085899206246,925.7005249468109,933.530029296875,953.2899780273438
253,Bitcoin,BTC,2014-01-06 23:59:59,1017.1199951171876,905.7100219726562,936.0499877929688,953.2899780273438,85565696.0,11620533603.2,17.239990234375,0.01841780936830487,1.1230084358588392,1.066957608451867,0.9500886853409019,841.8357195172991,772.0543334960937,746.9161651611328,559.7099994235568,313.22959777832034,272.16717601670575,798.4439727756729,841.4608402589968,876.2534641183797,900.2692868267552,917.4826907241841,930.1177160151557,939.3780476302348,946.0137004059999,950.5310327192905,953.2899780273438,802.0
254,Bitcoin,BTC,2014-01-07 23:59:59,965.739990234375,802.0,946.489990234375,802.0,81311696.0,9808299600.0,-144.489990234375,-0.15265876208431492,1.2041645763520885,1.2041645763520885,1.0,848.6914324079241,772.2586669921875,754.6476654052734,567.1689993964301,316.6920977783203,274.25313201664,798.7995754981057,833.5686722071974,853.9774248828658,860.961572096053,859.741345362092,853.2470864060623,843.2134142890704,830.8027400812,816.8531032719291,802.0,842.719970703125
